level,region,province,name,assets,liabilities,equity,revenue,expenses,net_assistance_subsidy,surplus_deficit,cash_begin,net_cash,cash_end
municipality,Region VII,Negros Oriental,Basay,514466,166056,348410,190770,203039,48374,36106,74067,-13557,60510
municipality,Region VII,Negros Oriental,Bindoy,644565,104681,539885,206054,203137,35375,38292,127833,15652,143484
municipality,Region VII,Negros Oriental,Dauin,728852,341675,387177,196844,205585,22520,13780,128240,17662,145902
municipality,Region VII,Negros Oriental,Jimalalud,557952,90363,467589,167337,128435,-5838,33063,193406,-71416,121990
municipality,Region VII,Negros Oriental,La Libertad,566790,170064,396726,193585,169827,-1387,22372,122161,-6740,115421
municipality,Region VII,Negros Oriental,Mabinay,1775150,737286,1037863,361337,370247,49466,40556,314473,-9233,305240
municipality,Region VII,Negros Oriental,Manjuyod,943685,275190,668496,238371,230774,27210,34808,351825,-21125,330700
municipality,Region VII,Negros Oriental,Pamplona,640648,188449,452198,203563,184224,799,20138,185702,-6959,178744
municipality,Region VII,Negros Oriental,San Jose,380601,150442,230159,135351,155316,24030,4064,93605,14270,107875
municipality,Region VII,Negros Oriental,Sta. Catalina,1812937,283830,1529107,384634,354558,1522,31598,559984,55401,615385
municipality,Region VII,Negros Oriental,Siaton,,,,,,,,,,
municipality,Region VII,Negros Oriental,Sibulan,836058,91014,745044,325533,273076,-1513,50944,364737,16554,381291
municipality,Region VII,Negros Oriental,Tayasan,717528,228471,489057,244205,228638,-3644,11923,179501,-60483,119018
municipality,Region VII,Negros Oriental,Valencia,2086866,1104313,982554,325442,279413,-4558,41472,687832,78954,766786
municipality,Region VII,Negros Oriental,Vallehermoso,513480,88348,425132,236294,209368,-112,26815,99530,3212,102741
municipality,Region VII,Negros Oriental,Zamboanguita,493398,129267,364131,163563,209111,42438,-3110,53455,-18283,35172
municipality,Region VII,Siquijor,Enrique Villanueva,197451,30353,167098,78217,68242,-1135,8840,52181,2034,54215
municipality,Region VII,Siquijor,Larena,375543,57288,318255,122350,106365,-1912,14073,110181,2192,112373
municipality,Region VII,Siquijor,Lazi,418816,82368,336448,133499,120366,25540,38673,247649,5605,253254
municipality,Region VII,Siquijor,Maria,152272,45687,106585,108220,104749,-2363,1108,101856,4661,106517
municipality,Region VII,Siquijor,San Juan,365129,36996,328132,121217,99290,-1939,19988,125958,-33027,92932
municipality,Region VII,Siquijor,Siquijor,573958,78427,495530,177592,155224,27700,50067,168129,13008,181137
municipality,Region VIII,Biliran,Almeria,289970,40490,249481,112709,146919,28552,-5657,29993,4075,34068
municipality,Region VIII,Biliran,Biliran,422248,108026,314222,114022,96565,-2973,14484,99456,-20610,78846
municipality,Region VIII,Biliran,Cabucgayan,366950,37300,329650,122291,145603,41103,17791,25178,12236,37414
municipality,Region VIII,Biliran,Caibiran,364494,24266,340228,168864,161431,52657,60090,82548,-23241,59307
municipality,Region VIII,Biliran,Culaba,300964,83685,217279,103694,105421,16465,14738,49189,6979,56168
municipality,Region VIII,Biliran,Kawayan,361777,97510,264267,120631,153805,33900,725,30696,2711,33407
municipality,Region VIII,Biliran,Maripipi,342954,57166,285788,162284,75769,1419,87934,101649,649,102298
municipality,Region VIII,Biliran,Naval,979773,24736,955036,271100,287653,24333,7779,16475,-5847,10627
municipality,Region VIII,Eastern Samar,Arteche,628158,333638,294521,177067,129971,-8587,38509,32411,56510,88921
municipality,Region VIII,Eastern Samar,Balangiga,483316,175135,308181,138650,117946,-7406,13298,83381,-5001,78379
municipality,Region VIII,Eastern Samar,Balangkayan,356639,90132,266507,129266,133834,,-4568,12841,3243,16084
municipality,Region VIII,Eastern Samar,Can-avid,858957,461873,397084,177196,180961,-3609,-7375,40402,20544,60946
municipality,Region VIII,Eastern Samar,Dolores,758442,245874,512568,252676,218339,25578,59915,34963,27977,62941
municipality,Region VIII,Eastern Samar,General MacArthur,251853,85686,166167,119139,128345,12643,3437,92932,14184,107116
municipality,Region VIII,Eastern Samar,Giporlos,,,,,,,,,,
municipality,Region VIII,Eastern Samar,Guiuan,958696,195201,763495,372784,261207,-13681,97895,108848,48298,157146
municipality,Region VIII,Eastern Samar,Hernani,247786,26465,221321,84438,81124,116,3430,37576,-9770,27806
municipality,Region VIII,Eastern Samar,Jipapad,352699,55716,296983,128264,131765,50867,47366,69612,8637,78249
municipality,Region VIII,Eastern Samar,Lawaan,366420,216083,150337,127681,132107,-1590,-6016,40513,-9315,31198
municipality,Region VIII,Eastern Samar,Llorente,725273,98361,626913,230884,167988,-45718,17178,289874,17534,307408
municipality,Region VIII,Eastern Samar,Maslog,375601,91862,283739,125877,112578,5499,18797,95730,-21534,74196
municipality,Region VIII,Eastern Samar,Maydolong,491134,44049,447085,193170,162260,,30910,105825,28683,134509
municipality,Region VIII,Eastern Samar,Mercedes,248443,130733,117710,71427,76990,7956,2393,49960,19260,69219
municipality,Region VIII,Eastern Samar,Oras,550800,325495,225305,196109,187405,-12523,-3818,43730,137833,181563
municipality,Region VIII,Eastern Samar,Quinapondan,372239,144604,227635,109590,138360,29337,566,42251,-492,41759
municipality,Region VIII,Eastern Samar,Salcedo,235966,73241,162725,139957,119335,-21679,-1057,34592,13579,48170
municipality,Region VIII,Eastern Samar,San Julian,270484,39620,230865,129190,136099,15455,8547,57224,-5956,51268
municipality,Region VIII,Eastern Samar,San Policarpo,397491,244245,153246,106307,108718,2032,-379,30916,20823,51739
municipality,Region VIII,Eastern Samar,Sulat,298156,40990,257166,127071,115322,-2465,9284,18088,-7565,10523
municipality,Region VIII,Eastern Samar,Taft,387993,84684,303309,159156,143454,1845,17547,59057,3325,62382
municipality,Region VIII,Leyte,Abuyog,1379444,237418,1142026,412479,499731,135720,48468,359714,14889,374603
municipality,Region VIII,Leyte,Alangalang,696364,267975,428388,244823,305559,79173,18438,154106,5964,160070
municipality,Region VIII,Leyte,Albuera,904152,147742,756411,287130,229602,-11377,46151,109621,-1059,108562
municipality,Region VIII,Leyte,Babatngon,458217,104145,354072,162234,144906,-4095,13232,215154,-43703,171451
municipality,Region VIII,Leyte,Barugo,350299,60007,290293,166711,211719,42057,-2951,89208,-23048,66160
municipality,Region VIII,Leyte,Bato,383166,52159,331008,243538,235989,-8317,-768,53765,-10406,43359
municipality,Region VIII,Leyte,Burauen,1290378,239156,1051222,286685,304805,98838,80718,333296,-67788,265508
municipality,Region VIII,Leyte,Calubian,441213,150804,290408,159903,178207,38665,20361,74032,22129,96160
municipality,Region VIII,Leyte,Capoocan,591373,101339,490034,180792,190208,23944,14528,71168,12217,83385
municipality,Region VIII,Leyte,Carigara,864435,85855,778579,249350,226514,735,23571,125978,-6219,119759
municipality,Region VIII,Leyte,Dagami,425382,47891,377491,181135,166484,5870,20521,174336,18986,193322
municipality,Region VIII,Leyte,Dulag,782735,97241,685495,213936,203181,350,11105,165815,-27971,137844
municipality,Region VIII,Leyte,Hilongos,1192118,106616,1085502,310025,338278,83510,55257,141154,-43,141111
municipality,Region VIII,Leyte,Hindang,417685,59300,358385,123710,105293,9835,28252,132780,1025,133804
municipality,Region VIII,Leyte,Inopacan,425271,80052,345219,139246,152571,19270,5944,84983,13617,98600
municipality,Region VIII,Leyte,Isabel,735622,442825,292797,247686,238435,-8006,1245,88747,-37424,51323
municipality,Region VIII,Leyte,Jaro,808956,151595,657360,238152,212622,-31059,-5529,183367,-4734,178633
municipality,Region VIII,Leyte,Javier,739896,208331,531565,196804,207330,48230,37704,102359,19948,122307
municipality,Region VIII,Leyte,Julita,412016,54683,357333,112475,113611,15850,14714,47291,29517,76808
municipality,Region VIII,Leyte,Kananga,2813234,1669207,1144028,382665,312533,-14779,55354,481326,90074,571400
municipality,Region VIII,Leyte,La Paz,373540,84744,288796,123965,118079,,5886,85622,7444,93066
municipality,Region VIII,Leyte,Leyte,662932,276351,386580,198625,249102,44520,-5957,138576,482,139058
municipality,Region VIII,Leyte,MacArthur,230680,24238,206442,131624,190538,56027,-2887,4164,1901,6066
municipality,Region VIII,Leyte,Mahaplag,353224,146640,206584,148746,171882,28872,5736,32922,-8289,24633
municipality,Region VIII,Leyte,Matag-ob,456286,39147,417139,125798,141604,26675,10869,112186,-8712,103474
municipality,Region VIII,Leyte,Matalom,631175,92034,539141,196615,178609,-1669,16337,175770,-42869,132901
municipality,Region VIII,Leyte,Mayorga,137931,28604,109327,109792,104275,2524,8041,4165,21257,25422
municipality,Region VIII,Leyte,Merida,880374,301273,579101,159461,185229,30679,4911,114405,-7656,106749
municipality,Region VIII,Leyte,Palo,1321587,307807,1013780,386785,366020,28895,49661,356062,55967,412029
municipality,Region VIII,Leyte,Palompon,1171922,295910,876012,302223,218660,-6366,77197,203776,-54146,149630
municipality,Region VIII,Leyte,Pastrana,403861,66229,337632,128182,98914,-3269,25999,158219,8766,166985
municipality,Region VIII,Leyte,San Isidro,497857,165180,332677,170710,222750,62478,10439,5439,-2676,2763
municipality,Region VIII,Leyte,San Miguel,721127,385068,336059,144533,123856,7334,28011,69835,32379,102215
municipality,Region VIII,Leyte,Sta. Fe,515269,215025,300244,120767,154824,46238,12182,64759,48591,113350
municipality,Region VIII,Leyte,Tabango,820361,349957,470404,162332,219059,94851,38123,70835,26374,97209
municipality,Region VIII,Leyte,TabonTabon,259659,122605,137054,85915,102598,13748,-2935,23986,-2739,21247
municipality,Region VIII,Leyte,Tanauan,865855,109720,756135,240081,287398,35806,-11510,162331,-10249,152082
municipality,Region VIII,Leyte,Tolosa,393085,124882,268203,113871,140841,30034,3064,23908,-6079,17829
municipality,Region VIII,Leyte,Tunga,193781,32835,160947,75751,69271,-1527,4953,22947,-6881,16066
municipality,Region VIII,Leyte,Villaba,474962,96668,378293,242565,237062,-3026,2478,90037,-4725,85311
municipality,Region VIII,Northern Samar,Allen,393285,110984,282301,146274,177075,32638,1837,11938,-2041,9897
municipality,Region VIII,Northern Samar,Biri,201726,25358,176368,84711,101215,17317,813,58620,-8802,49818
municipality,Region VIII,Northern Samar,Bobon,679521,135392,544129,179400,137401,-17378,24621,32364,39255,71619
municipality,Region VIII,Northern Samar,Capul,228331,32342,195989,88500,82446,-2094,3960,37458,2086,39544
municipality,Region VIII,Northern Samar,Catarman,1679951,533746,1146205,514092,492879,22216,43429,96706,47459,144164
municipality,Region VIII,Northern Samar,Catubig,910382,276292,634090,193910,167070,4576,31416,280900,63532,344432
municipality,Region VIII,Northern Samar,Gamay,639164,192143,447021,138627,177003,24255,-14120,85575,26784,112359
municipality,Region VIII,Northern Samar,Laoang,914694,227196,687498,272566,246032,-5894,20640,233213,-10025,223188
municipality,Region VIII,Northern Samar,Lapinig,273203,109246,163958,93785,114447,10851,-9811,49903,59616,109519
municipality,Region VIII,Northern Samar,Las Navas,791798,365607,426191,220872,201340,-28070,-8538,53594,123963,177558
municipality,Region VIII,Northern Samar,Lavezares,545003,199238,345765,156463,156174,-52,237,47502,19095,66596
municipality,Region VIII,Northern Samar,Lope de Vega,314199,72210,241989,155779,138391,-12993,4395,135182,-45108,90073
municipality,Region VIII,Northern Samar,Mapanas,420588,49150,371438,116287,140014,17284,-6443,54596,-8872,45724
municipality,Region VIII,Northern Samar,Mondragon,719935,82867,637068,242096,232884,18691,27903,212511,2039,214549
municipality,Region VIII,Northern Samar,Palapag,714686,187842,526844,186485,240181,46134,-7562,86912,51023,137935
municipality,Region VIII,Northern Samar,Pambujan,513739,153273,360466,169663,176046,-3186,-9569,29350,62589,91939
municipality,Region VIII,Northern Samar,Rosario,234350,14984,219366,84889,82178,8197,10908,25246,6789,32035
municipality,Region VIII,Northern Samar,San Antonio,176107,47991,128117,79462,94532,19418,4348,14286,19368,33653
municipality,Region VIII,Northern Samar,San Isidro,677415,146928,530487,185779,169106,-5027,11646,165848,77360,243208
municipality,Region VIII,Northern Samar,San Jose,334519,46048,288471,103005,114902,16388,4490,86369,1717,88086
municipality,Region VIII,Northern Samar,San Roque,536460,90165,446295,162409,155149,-1020,6240,17539,64502,82041
municipality,Region VIII,Northern Samar,San Vicente,251092,51689,199403,71067,58670,-3577,8820,71646,-1929,69717
municipality,Region VIII,Northern Samar,Silvino Lubos,543156,162938,380217,140495,156378,25302,9419,74418,67723,142142
municipality,Region VIII,Northern Samar,Victoria,562311,173550,388761,136257,131711,20012,24558,109256,59927,169184
municipality,Region VIII,Samar,Almagro,284719,69105,215614,84239,75000,13196,22434,108862,6428,115290
municipality,Region VIII,Samar,Basey,1127282,250502,876780,318909,286513,-3143,29253,222979,-111163,111816
municipality,Region VIII,Samar,Calbiga,501184,155444,345741,182837,170567,-30282,-18013,28941,32125,61066
municipality,Region VIII,Samar,Daram,573211,88485,484727,191234,226019,55683,20899,46769,-8036,38733
municipality,Region VIII,Samar,Gandara,653564,139593,513971,282715,299458,32323,15580,16881,-5891,10990
municipality,Region VIII,Samar,Hinabangan,535710,69266,466443,198359,172438,9457,35379,178032,-46635,131397
municipality,Region VIII,Samar,Jiabong,454107,146150,307957,119104,137271,21911,3745,99483,-72278,27205
municipality,Region VIII,Samar,Marabut,538343,47173,491170,132225,148886,23929,7269,30533,-1674,28859
municipality,Region VIII,Samar,Matuguinao,283593,120418,163176,110282,134212,9414,-14516,9810,-3236,6574
municipality,Region VIII,Samar,Motiong,379982,83900,296082,165088,162152,-2837,99,68270,-39919,28352
municipality,Region VIII,Samar,Pagsanghan,208558,54453,154105,77725,81368,1136,-2507,41354,-5871,35483
municipality,Region VIII,Samar,Paranas,904909,111594,793315,276554,246065,28040,58530,210088,-76896,133191
municipality,Region VIII,Samar,Pinabacdao,420885,106820,314065,139612,137583,18564,20593,79724,8785,88509
municipality,Region VIII,Samar,San Jorge,412333,88694,323639,152942,162603,11424,1762,81106,-32162,48944
municipality,Region VIII,Samar,San Jose de Buan,557173,153904,403269,159138,144612,9152,23678,173518,-9447,164071
municipality,Region VIII,Samar,San Sebastian,274149,58145,216004,83544,89896,12030,5679,51878,2067,53946
municipality,Region VIII,Samar,Sta. Margarita,390875,61776,329099,149813,177896,29116,1034,50518,-15491,35027
municipality,Region VIII,Samar,Sta. Rita,783353,172096,611257,256753,238966,-9119,8668,98753,2605,101358
municipality,Region VIII,Samar,Sto. Niño,338973,40540,298432,87785,102593,15535,727,95500,-5539,89960
municipality,Region VIII,Samar,Tagapul-an,228752,59008,169744,79000,91472,22243,9771,6236,-194,6042
municipality,Region VIII,Samar,Talalora,285799,96978,188821,75358,63111,1043,13290,41998,-2729,39269
municipality,Region VIII,Samar,Tarangnan,326129,22940,303189,169574,159114,-2207,8253,23367,1402,24770
municipality,Region VIII,Samar,Villareal,546775,264506,282269,184765,147778,-1628,35360,44976,71838,116814
municipality,Region VIII,Samar,Zumarraga,202043,42257,159786,98790,99704,6181,5267,22185,-15504,6681
municipality,Region VIII,Southern Leyte,Anahawan,305791,51577,254214,89114,73159,-2681,13274,70355,17121,87475
municipality,Region VIII,Southern Leyte,Bontoc,458593,106109,352484,159756,164228,36,-4436,67971,-13327,54644
municipality,Region VIII,Southern Leyte,Hinunangan,454736,89789,364947,187653,168965,-3650,15039,81882,9732,91614
municipality,Region VIII,Southern Leyte,Hinundayan,296525,41108,255417,103090,85584,-4352,13153,55024,-22997,32027
municipality,Region VIII,Southern Leyte,Libagon,404794,72795,331999,130917,152338,24712,3291,51589,2233,53822
municipality,Region VIII,Southern Leyte,Liloan,599715,135289,464426,141630,131346,-5778,4506,99484,3543,103027
municipality,Region VIII,Southern Leyte,Limasawa,310104,104868,205236,70704,98473,14384,-13384,46662,-7299,39362
municipality,Region VIII,Southern Leyte,Macrohon,529210,164277,364933,193572,181510,-18299,-6237,108011,-24615,83395
municipality,Region VIII,Southern Leyte,Malitbog,442496,45141,397355,131757,125521,22672,28908,86199,18275,104474
municipality,Region VIII,Southern Leyte,Padre Burgos,308119,93785,214334,96857,88022,-3955,4880,52773,1119,53892
