dataset_id,psgc,value,category,detail
elections-2022-president,1204705000,,Bongbong Marcos,"{""Isko_Moreno"":533,""Ping_Lacson"":273,""Leni_Robredo"":2331,""Ernesto_Abella"":59,""Manny_Pacquiao"":3159,""Bongbong_Marcos"":23034,""Jose_Montemayor"":47,""Leody_de_Guzman"":45,""Faisal_Mangondato"":58,""Norberto_Gonzales"":65}"
elections-2022-president,1204706000,,Bongbong Marcos,"{""Isko_Moreno"":462,""Ping_Lacson"":271,""Leni_Robredo"":1944,""Ernesto_Abella"":44,""Manny_Pacquiao"":2808,""Bongbong_Marcos"":24324,""Jose_Montemayor"":34,""Leody_de_Guzman"":44,""Faisal_Mangondato"":16,""Norberto_Gonzales"":76}"
elections-2022-president,1204707000,,Bongbong Marcos,"{""Isko_Moreno"":700,""Ping_Lacson"":599,""Leni_Robredo"":3097,""Ernesto_Abella"":75,""Manny_Pacquiao"":2755,""Bongbong_Marcos"":39462,""Jose_Montemayor"":54,""Leody_de_Guzman"":90,""Faisal_Mangondato"":357,""Norberto_Gonzales"":72}"
elections-2022-president,1204708000,,Bongbong Marcos,"{""Isko_Moreno"":1092,""Ping_Lacson"":341,""Leni_Robredo"":5421,""Ernesto_Abella"":86,""Manny_Pacquiao"":2905,""Bongbong_Marcos"":28925,""Jose_Montemayor"":63,""Leody_de_Guzman"":82,""Faisal_Mangondato"":219,""Norberto_Gonzales"":85}"
elections-2022-president,1204709000,,Bongbong Marcos,"{""Isko_Moreno"":1225,""Ping_Lacson"":672,""Leni_Robredo"":7179,""Ernesto_Abella"":52,""Manny_Pacquiao"":2544,""Bongbong_Marcos"":45352,""Jose_Montemayor"":72,""Leody_de_Guzman"":71,""Faisal_Mangondato"":247,""Norberto_Gonzales"":92}"
elections-2022-president,1204710000,,Bongbong Marcos,"{""Isko_Moreno"":1203,""Ping_Lacson"":1518,""Leni_Robredo"":7602,""Ernesto_Abella"":80,""Manny_Pacquiao"":3673,""Bongbong_Marcos"":33599,""Jose_Montemayor"":48,""Leody_de_Guzman"":70,""Faisal_Mangondato"":120,""Norberto_Gonzales"":71}"
elections-2022-president,1204711000,,Bongbong Marcos,"{""Isko_Moreno"":545,""Ping_Lacson"":296,""Leni_Robredo"":2564,""Ernesto_Abella"":46,""Manny_Pacquiao"":1119,""Bongbong_Marcos"":22116,""Jose_Montemayor"":27,""Leody_de_Guzman"":39,""Faisal_Mangondato"":62,""Norberto_Gonzales"":52}"
elections-2022-president,1204712000,,Bongbong Marcos,"{""Isko_Moreno"":2047,""Ping_Lacson"":105,""Leni_Robredo"":7961,""Ernesto_Abella"":62,""Manny_Pacquiao"":437,""Bongbong_Marcos"":13700,""Jose_Montemayor"":18,""Leody_de_Guzman"":17,""Faisal_Mangondato"":279,""Norberto_Gonzales"":38}"
elections-2022-president,1204713000,,Bongbong Marcos,"{""Isko_Moreno"":669,""Ping_Lacson"":236,""Leni_Robredo"":2317,""Ernesto_Abella"":43,""Manny_Pacquiao"":1915,""Bongbong_Marcos"":20318,""Jose_Montemayor"":24,""Leody_de_Guzman"":52,""Faisal_Mangondato"":54,""Norberto_Gonzales"":51}"
elections-2022-president,1204714000,,Bongbong Marcos,"{""Isko_Moreno"":1066,""Ping_Lacson"":439,""Leni_Robredo"":4484,""Ernesto_Abella"":78,""Manny_Pacquiao"":4008,""Bongbong_Marcos"":20823,""Jose_Montemayor"":33,""Leody_de_Guzman"":64,""Faisal_Mangondato"":113,""Norberto_Gonzales"":70}"
elections-2022-president,1204715000,,Bongbong Marcos,"{""Isko_Moreno"":313,""Ping_Lacson"":195,""Leni_Robredo"":1115,""Ernesto_Abella"":25,""Manny_Pacquiao"":1341,""Bongbong_Marcos"":11433,""Jose_Montemayor"":17,""Leody_de_Guzman"":27,""Faisal_Mangondato"":9,""Norberto_Gonzales"":29}"
elections-2022-president,1204716000,,Bongbong Marcos,"{""Isko_Moreno"":670,""Ping_Lacson"":254,""Leni_Robredo"":4549,""Ernesto_Abella"":121,""Manny_Pacquiao"":2701,""Bongbong_Marcos"":12288,""Jose_Montemayor"":40,""Leody_de_Guzman"":63,""Faisal_Mangondato"":508,""Norberto_Gonzales"":45}"
elections-2022-president,1204717000,,Bongbong Marcos,"{""Isko_Moreno"":525,""Ping_Lacson"":166,""Leni_Robredo"":3947,""Ernesto_Abella"":61,""Manny_Pacquiao"":1190,""Bongbong_Marcos"":11883,""Jose_Montemayor"":32,""Leody_de_Guzman"":39,""Faisal_Mangondato"":91,""Norberto_Gonzales"":53}"
elections-2022-president,1206505000,,Bongbong Marcos,"{""Isko_Moreno"":824,""Ping_Lacson"":166,""Leni_Robredo"":3514,""Ernesto_Abella"":87,""Manny_Pacquiao"":2334,""Bongbong_Marcos"":13694,""Jose_Montemayor"":56,""Leody_de_Guzman"":71,""Faisal_Mangondato"":183,""Norberto_Gonzales"":76}"
elections-2022-president,1206506000,,Bongbong Marcos,"{""Isko_Moreno"":1031,""Ping_Lacson"":410,""Leni_Robredo"":5982,""Ernesto_Abella"":181,""Manny_Pacquiao"":3353,""Bongbong_Marcos"":29430,""Jose_Montemayor"":69,""Leody_de_Guzman"":121,""Faisal_Mangondato"":402,""Norberto_Gonzales"":99}"
elections-2022-president,1206507000,,Bongbong Marcos,"{""Isko_Moreno"":203,""Ping_Lacson"":41,""Leni_Robredo"":543,""Ernesto_Abella"":11,""Manny_Pacquiao"":202,""Bongbong_Marcos"":32276,""Jose_Montemayor"":10,""Leody_de_Guzman"":6,""Faisal_Mangondato"":24,""Norberto_Gonzales"":16}"
elections-2022-president,1206508000,,Bongbong Marcos,"{""Isko_Moreno"":1696,""Ping_Lacson"":172,""Leni_Robredo"":7976,""Ernesto_Abella"":286,""Manny_Pacquiao"":464,""Bongbong_Marcos"":21171,""Jose_Montemayor"":22,""Leody_de_Guzman"":52,""Faisal_Mangondato"":310,""Norberto_Gonzales"":58}"
elections-2022-president,1206509000,,Bongbong Marcos,"{""Isko_Moreno"":1764,""Ping_Lacson"":100,""Leni_Robredo"":8208,""Ernesto_Abella"":183,""Manny_Pacquiao"":4381,""Bongbong_Marcos"":10181,""Jose_Montemayor"":39,""Leody_de_Guzman"":45,""Faisal_Mangondato"":1878,""Norberto_Gonzales"":92}"
elections-2022-president,1206510000,,Bongbong Marcos,"{""Isko_Moreno"":596,""Ping_Lacson"":77,""Leni_Robredo"":2831,""Ernesto_Abella"":57,""Manny_Pacquiao"":436,""Bongbong_Marcos"":16790,""Jose_Montemayor"":14,""Leody_de_Guzman"":64,""Faisal_Mangondato"":205,""Norberto_Gonzales"":24}"
elections-2022-president,1206511000,,Bongbong Marcos,"{""Isko_Moreno"":1195,""Ping_Lacson"":794,""Leni_Robredo"":7481,""Ernesto_Abella"":96,""Manny_Pacquiao"":2435,""Bongbong_Marcos"":37062,""Jose_Montemayor"":51,""Leody_de_Guzman"":85,""Faisal_Mangondato"":254,""Norberto_Gonzales"":75}"
elections-2022-president,1206512000,,Bongbong Marcos,"{""Isko_Moreno"":257,""Ping_Lacson"":123,""Leni_Robredo"":2096,""Ernesto_Abella"":129,""Manny_Pacquiao"":4622,""Bongbong_Marcos"":11830,""Jose_Montemayor"":32,""Leody_de_Guzman"":80,""Faisal_Mangondato"":59,""Norberto_Gonzales"":80}"
elections-2022-president,1206311000,,Bongbong Marcos,"{""Isko_Moreno"":679,""Ping_Lacson"":366,""Leni_Robredo"":3986,""Ernesto_Abella"":45,""Manny_Pacquiao"":2224,""Bongbong_Marcos"":17545,""Jose_Montemayor"":21,""Leody_de_Guzman"":42,""Faisal_Mangondato"":33,""Norberto_Gonzales"":38}"
elections-2022-president,1206312000,,Bongbong Marcos,"{""Isko_Moreno"":1692,""Ping_Lacson"":1325,""Leni_Robredo"":11913,""Ernesto_Abella"":107,""Manny_Pacquiao"":14213,""Bongbong_Marcos"":59883,""Jose_Montemayor"":125,""Leody_de_Guzman"":118,""Faisal_Mangondato"":371,""Norberto_Gonzales"":161}"
elections-2022-president,1206313000,,Bongbong Marcos,"{""Isko_Moreno"":1105,""Ping_Lacson"":611,""Leni_Robredo"":6913,""Ernesto_Abella"":125,""Manny_Pacquiao"":5810,""Bongbong_Marcos"":30513,""Jose_Montemayor"":41,""Leody_de_Guzman"":106,""Faisal_Mangondato"":58,""Norberto_Gonzales"":83}"
elections-2022-president,1206314000,,Bongbong Marcos,"{""Isko_Moreno"":283,""Ping_Lacson"":237,""Leni_Robredo"":2232,""Ernesto_Abella"":53,""Manny_Pacquiao"":6780,""Bongbong_Marcos"":13218,""Jose_Montemayor"":24,""Leody_de_Guzman"":45,""Faisal_Mangondato"":24,""Norberto_Gonzales"":47}"
elections-2022-president,1206315000,,Bongbong Marcos,"{""Isko_Moreno"":479,""Ping_Lacson"":230,""Leni_Robredo"":3228,""Ernesto_Abella"":57,""Manny_Pacquiao"":2445,""Bongbong_Marcos"":16410,""Jose_Montemayor"":23,""Leody_de_Guzman"":36,""Faisal_Mangondato"":47,""Norberto_Gonzales"":65}"
elections-2022-president,1208001000,,Manny Pacquiao,"{""Isko_Moreno"":305,""Ping_Lacson"":239,""Leni_Robredo"":2201,""Ernesto_Abella"":86,""Manny_Pacquiao"":26354,""Bongbong_Marcos"":13253,""Jose_Montemayor"":129,""Leody_de_Guzman"":74,""Faisal_Mangondato"":78,""Norberto_Gonzales"":62}"
elections-2022-president,1208002000,,Manny Pacquiao,"{""Isko_Moreno"":348,""Ping_Lacson"":214,""Leni_Robredo"":2467,""Ernesto_Abella"":149,""Manny_Pacquiao"":35341,""Bongbong_Marcos"":13829,""Jose_Montemayor"":88,""Leody_de_Guzman"":74,""Faisal_Mangondato"":139,""Norberto_Gonzales"":121}"
elections-2022-president,1208003000,,Manny Pacquiao,"{""Isko_Moreno"":336,""Ping_Lacson"":175,""Leni_Robredo"":1575,""Ernesto_Abella"":88,""Manny_Pacquiao"":15403,""Bongbong_Marcos"":11662,""Jose_Montemayor"":85,""Leody_de_Guzman"":55,""Faisal_Mangondato"":318,""Norberto_Gonzales"":45}"
elections-2022-president,1208004000,,Manny Pacquiao,"{""Isko_Moreno"":301,""Ping_Lacson"":100,""Leni_Robredo"":1699,""Ernesto_Abella"":90,""Manny_Pacquiao"":20222,""Bongbong_Marcos"":9846,""Jose_Montemayor"":58,""Leody_de_Guzman"":39,""Faisal_Mangondato"":254,""Norberto_Gonzales"":30}"
elections-2022-president,1208005000,,Manny Pacquiao,"{""Isko_Moreno"":264,""Ping_Lacson"":94,""Leni_Robredo"":1867,""Ernesto_Abella"":77,""Manny_Pacquiao"":10195,""Bongbong_Marcos"":9822,""Jose_Montemayor"":119,""Leody_de_Guzman"":37,""Faisal_Mangondato"":255,""Norberto_Gonzales"":40}"
elections-2022-president,1208006000,,Manny Pacquiao,"{""Isko_Moreno"":306,""Ping_Lacson"":118,""Leni_Robredo"":2414,""Ernesto_Abella"":94,""Manny_Pacquiao"":22770,""Bongbong_Marcos"":7726,""Jose_Montemayor"":72,""Leody_de_Guzman"":39,""Faisal_Mangondato"":290,""Norberto_Gonzales"":132}"
elections-2022-president,1208007000,,Manny Pacquiao,"{""Isko_Moreno"":294,""Ping_Lacson"":214,""Leni_Robredo"":1559,""Ernesto_Abella"":160,""Manny_Pacquiao"":33209,""Bongbong_Marcos"":13224,""Jose_Montemayor"":117,""Leody_de_Guzman"":76,""Faisal_Mangondato"":40,""Norberto_Gonzales"":80}"
elections-2022-president,1600201000,,Bongbong Marcos,"{""Isko_Moreno"":546,""Ping_Lacson"":221,""Leni_Robredo"":3722,""Ernesto_Abella"":83,""Manny_Pacquiao"":3384,""Bongbong_Marcos"":34757,""Jose_Montemayor"":76,""Leody_de_Guzman"":44,""Faisal_Mangondato"":81,""Norberto_Gonzales"":85}"
elections-2022-president,1630400000,,Bongbong Marcos,"{""Isko_Moreno"":5940,""Ping_Lacson"":1898,""Leni_Robredo"":24861,""Ernesto_Abella"":698,""Manny_Pacquiao"":14890,""Bongbong_Marcos"":134672,""Jose_Montemayor"":209,""Leody_de_Guzman"":346,""Faisal_Mangondato"":269,""Norberto_Gonzales"":661}"
elections-2022-president,1600203000,,Bongbong Marcos,"{""Isko_Moreno"":281,""Ping_Lacson"":182,""Leni_Robredo"":2566,""Ernesto_Abella"":29,""Manny_Pacquiao"":2785,""Bongbong_Marcos"":38459,""Jose_Montemayor"":38,""Leody_de_Guzman"":29,""Faisal_Mangondato"":65,""Norberto_Gonzales"":70}"
elections-2022-president,1600204000,,Bongbong Marcos,"{""Isko_Moreno"":142,""Ping_Lacson"":49,""Leni_Robredo"":1131,""Ernesto_Abella"":45,""Manny_Pacquiao"":1866,""Bongbong_Marcos"":8194,""Jose_Montemayor"":31,""Leody_de_Guzman"":21,""Faisal_Mangondato"":10,""Norberto_Gonzales"":43}"
elections-2022-president,1600205000,,Bongbong Marcos,"{""Isko_Moreno"":114,""Ping_Lacson"":77,""Leni_Robredo"":1471,""Ernesto_Abella"":51,""Manny_Pacquiao"":2344,""Bongbong_Marcos"":9381,""Jose_Montemayor"":16,""Leody_de_Guzman"":44,""Faisal_Mangondato"":7,""Norberto_Gonzales"":41}"
elections-2022-president,1600206000,,Bongbong Marcos,"{""Isko_Moreno"":116,""Ping_Lacson"":47,""Leni_Robredo"":1090,""Ernesto_Abella"":16,""Manny_Pacquiao"":1604,""Bongbong_Marcos"":8482,""Jose_Montemayor"":10,""Leody_de_Guzman"":18,""Faisal_Mangondato"":16,""Norberto_Gonzales"":14}"
elections-2022-president,1600207000,,Bongbong Marcos,"{""Isko_Moreno"":246,""Ping_Lacson"":68,""Leni_Robredo"":1975,""Ernesto_Abella"":92,""Manny_Pacquiao"":3018,""Bongbong_Marcos"":10983,""Jose_Montemayor"":22,""Leody_de_Guzman"":28,""Faisal_Mangondato"":13,""Norberto_Gonzales"":46}"
elections-2022-president,1600208000,,Bongbong Marcos,"{""Isko_Moreno"":265,""Ping_Lacson"":107,""Leni_Robredo"":1392,""Ernesto_Abella"":25,""Manny_Pacquiao"":1968,""Bongbong_Marcos"":9803,""Jose_Montemayor"":26,""Leody_de_Guzman"":29,""Faisal_Mangondato"":32,""Norberto_Gonzales"":21}"
elections-2022-president,1600209000,,Bongbong Marcos,"{""Isko_Moreno"":408,""Ping_Lacson"":218,""Leni_Robredo"":2158,""Ernesto_Abella"":49,""Manny_Pacquiao"":2793,""Bongbong_Marcos"":19006,""Jose_Montemayor"":46,""Leody_de_Guzman"":28,""Faisal_Mangondato"":39,""Norberto_Gonzales"":43}"
elections-2022-president,1600210000,,Bongbong Marcos,"{""Isko_Moreno"":76,""Ping_Lacson"":44,""Leni_Robredo"":3220,""Ernesto_Abella"":36,""Manny_Pacquiao"":2250,""Bongbong_Marcos"":6361,""Jose_Montemayor"":17,""Leody_de_Guzman"":26,""Faisal_Mangondato"":10,""Norberto_Gonzales"":37}"
elections-2022-president,1600211000,,Bongbong Marcos,"{""Isko_Moreno"":179,""Ping_Lacson"":62,""Leni_Robredo"":1488,""Ernesto_Abella"":55,""Manny_Pacquiao"":2241,""Bongbong_Marcos"":13651,""Jose_Montemayor"":25,""Leody_de_Guzman"":14,""Faisal_Mangondato"":0,""Norberto_Gonzales"":16}"
elections-2022-president,1600212000,,Bongbong Marcos,"{""Isko_Moreno"":164,""Ping_Lacson"":87,""Leni_Robredo"":1129,""Ernesto_Abella"":27,""Manny_Pacquiao"":1927,""Bongbong_Marcos"":7515,""Jose_Montemayor"":18,""Leody_de_Guzman"":16,""Faisal_Mangondato"":2,""Norberto_Gonzales"":36}"
elections-2022-president,1600301000,,Bongbong Marcos,"{""Isko_Moreno"":488,""Ping_Lacson"":244,""Leni_Robredo"":22176,""Ernesto_Abella"":163,""Manny_Pacquiao"":3866,""Bongbong_Marcos"":23830,""Jose_Montemayor"":33,""Leody_de_Guzman"":58,""Faisal_Mangondato"":40,""Norberto_Gonzales"":106}"
elections-2022-president,1600302000,,Leni Robredo,"{""Isko_Moreno"":116,""Ping_Lacson"":62,""Leni_Robredo"":8883,""Ernesto_Abella"":23,""Manny_Pacquiao"":1875,""Bongbong_Marcos"":8541,""Jose_Montemayor"":18,""Leody_de_Guzman"":12,""Faisal_Mangondato"":13,""Norberto_Gonzales"":22}"
elections-2022-president,1600303000,,Leni Robredo,"{""Isko_Moreno"":108,""Ping_Lacson"":67,""Leni_Robredo"":10926,""Ernesto_Abella"":532,""Manny_Pacquiao"":2263,""Bongbong_Marcos"":10265,""Jose_Montemayor"":21,""Leody_de_Guzman"":33,""Faisal_Mangondato"":19,""Norberto_Gonzales"":75}"
elections-2022-president,1600304000,,Bongbong Marcos,"{""Isko_Moreno"":119,""Ping_Lacson"":44,""Leni_Robredo"":4455,""Ernesto_Abella"":113,""Manny_Pacquiao"":3394,""Bongbong_Marcos"":6731,""Jose_Montemayor"":21,""Leody_de_Guzman"":26,""Faisal_Mangondato"":11,""Norberto_Gonzales"":37}"
elections-2022-president,1600305000,,Leni Robredo,"{""Isko_Moreno"":35,""Ping_Lacson"":18,""Leni_Robredo"":17380,""Ernesto_Abella"":41,""Manny_Pacquiao"":485,""Bongbong_Marcos"":1526,""Jose_Montemayor"":12,""Leody_de_Guzman"":10,""Faisal_Mangondato"":4,""Norberto_Gonzales"":42}"
elections-2022-president,1600306000,,Bongbong Marcos,"{""Isko_Moreno"":292,""Ping_Lacson"":181,""Leni_Robredo"":16827,""Ernesto_Abella"":137,""Manny_Pacquiao"":3709,""Bongbong_Marcos"":17752,""Jose_Montemayor"":46,""Leody_de_Guzman"":68,""Faisal_Mangondato"":30,""Norberto_Gonzales"":115}"
elections-2022-president,1600307000,,Bongbong Marcos,"{""Isko_Moreno"":270,""Ping_Lacson"":147,""Leni_Robredo"":5999,""Ernesto_Abella"":110,""Manny_Pacquiao"":4641,""Bongbong_Marcos"":14742,""Jose_Montemayor"":34,""Leody_de_Guzman"":78,""Faisal_Mangondato"":23,""Norberto_Gonzales"":70}"
elections-2022-president,1600308000,,Bongbong Marcos,"{""Isko_Moreno"":483,""Ping_Lacson"":297,""Leni_Robredo"":9857,""Ernesto_Abella"":72,""Manny_Pacquiao"":6228,""Bongbong_Marcos"":23315,""Jose_Montemayor"":45,""Leody_de_Guzman"":50,""Faisal_Mangondato"":25,""Norberto_Gonzales"":119}"
elections-2022-president,1600309000,,Leni Robredo,"{""Isko_Moreno"":88,""Ping_Lacson"":51,""Leni_Robredo"":6916,""Ernesto_Abella"":59,""Manny_Pacquiao"":1442,""Bongbong_Marcos"":6686,""Jose_Montemayor"":12,""Leody_de_Guzman"":32,""Faisal_Mangondato"":4,""Norberto_Gonzales"":42}"
elections-2022-president,1600310000,,Leni Robredo,"{""Isko_Moreno"":112,""Ping_Lacson"":68,""Leni_Robredo"":7323,""Ernesto_Abella"":67,""Manny_Pacquiao"":666,""Bongbong_Marcos"":6390,""Jose_Montemayor"":31,""Leody_de_Guzman"":25,""Faisal_Mangondato"":7,""Norberto_Gonzales"":44}"
elections-2022-president,1600311000,,Bongbong Marcos,"{""Isko_Moreno"":234,""Ping_Lacson"":97,""Leni_Robredo"":4877,""Ernesto_Abella"":74,""Manny_Pacquiao"":2837,""Bongbong_Marcos"":9470,""Jose_Montemayor"":22,""Leody_de_Guzman"":41,""Faisal_Mangondato"":12,""Norberto_Gonzales"":46}"
elections-2022-president,1600312000,,Leni Robredo,"{""Isko_Moreno"":219,""Ping_Lacson"":160,""Leni_Robredo"":14429,""Ernesto_Abella"":74,""Manny_Pacquiao"":1322,""Bongbong_Marcos"":11269,""Jose_Montemayor"":75,""Leody_de_Guzman"":39,""Faisal_Mangondato"":13,""Norberto_Gonzales"":64}"
elections-2022-president,1600313000,,Leni Robredo,"{""Isko_Moreno"":84,""Ping_Lacson"":54,""Leni_Robredo"":10862,""Ernesto_Abella"":71,""Manny_Pacquiao"":597,""Bongbong_Marcos"":4728,""Jose_Montemayor"":50,""Leody_de_Guzman"":17,""Faisal_Mangondato"":10,""Norberto_Gonzales"":52}"
elections-2022-president,1600314000,,Bongbong Marcos,"{""Isko_Moreno"":149,""Ping_Lacson"":77,""Leni_Robredo"":4288,""Ernesto_Abella"":66,""Manny_Pacquiao"":2734,""Bongbong_Marcos"":8065,""Jose_Montemayor"":14,""Leody_de_Guzman"":30,""Faisal_Mangondato"":10,""Norberto_Gonzales"":34}"
elections-2022-president,1606701000,,Bongbong Marcos,"{""Isko_Moreno"":174,""Ping_Lacson"":66,""Leni_Robredo"":1057,""Ernesto_Abella"":42,""Manny_Pacquiao"":1101,""Bongbong_Marcos"":8464,""Jose_Montemayor"":16,""Leody_de_Guzman"":42,""Faisal_Mangondato"":28,""Norberto_Gonzales"":33}"
elections-2022-president,1606702000,,Bongbong Marcos,"{""Isko_Moreno"":176,""Ping_Lacson"":77,""Leni_Robredo"":1249,""Ernesto_Abella"":23,""Manny_Pacquiao"":931,""Bongbong_Marcos"":6304,""Jose_Montemayor"":15,""Leody_de_Guzman"":16,""Faisal_Mangondato"":9,""Norberto_Gonzales"":20}"
elections-2022-president,1606704000,,Bongbong Marcos,"{""Isko_Moreno"":40,""Ping_Lacson"":24,""Leni_Robredo"":1050,""Ernesto_Abella"":8,""Manny_Pacquiao"":252,""Bongbong_Marcos"":1717,""Jose_Montemayor"":0,""Leody_de_Guzman"":4,""Faisal_Mangondato"":0,""Norberto_Gonzales"":7}"
elections-2022-president,1606706000,,Bongbong Marcos,"{""Isko_Moreno"":381,""Ping_Lacson"":151,""Leni_Robredo"":2127,""Ernesto_Abella"":48,""Manny_Pacquiao"":1945,""Bongbong_Marcos"":17836,""Jose_Montemayor"":39,""Leody_de_Guzman"":51,""Faisal_Mangondato"":40,""Norberto_Gonzales"":35}"
elections-2022-president,1606707000,,Bongbong Marcos,"{""Isko_Moreno"":236,""Ping_Lacson"":154,""Leni_Robredo"":2561,""Ernesto_Abella"":91,""Manny_Pacquiao"":2132,""Bongbong_Marcos"":13071,""Jose_Montemayor"":22,""Leody_de_Guzman"":23,""Faisal_Mangondato"":96,""Norberto_Gonzales"":44}"
elections-2022-president,1606708000,,Bongbong Marcos,"{""Isko_Moreno"":135,""Ping_Lacson"":108,""Leni_Robredo"":2197,""Ernesto_Abella"":55,""Manny_Pacquiao"":1036,""Bongbong_Marcos"":5711,""Jose_Montemayor"":13,""Leody_de_Guzman"":22,""Faisal_Mangondato"":7,""Norberto_Gonzales"":39}"
elections-2022-president,1606710000,,Bongbong Marcos,"{""Isko_Moreno"":235,""Ping_Lacson"":150,""Leni_Robredo"":3410,""Ernesto_Abella"":52,""Manny_Pacquiao"":1255,""Bongbong_Marcos"":9219,""Jose_Montemayor"":31,""Leody_de_Guzman"":32,""Faisal_Mangondato"":16,""Norberto_Gonzales"":41}"
elections-2022-president,1606711000,,Bongbong Marcos,"{""Isko_Moreno"":184,""Ping_Lacson"":150,""Leni_Robredo"":1659,""Ernesto_Abella"":36,""Manny_Pacquiao"":1497,""Bongbong_Marcos"":8708,""Jose_Montemayor"":19,""Leody_de_Guzman"":23,""Faisal_Mangondato"":10,""Norberto_Gonzales"":35}"
elections-2022-president,1606714000,,Bongbong Marcos,"{""Isko_Moreno"":267,""Ping_Lacson"":128,""Leni_Robredo"":2697,""Ernesto_Abella"":218,""Manny_Pacquiao"":2178,""Bongbong_Marcos"":10734,""Jose_Montemayor"":20,""Leody_de_Guzman"":22,""Faisal_Mangondato"":10,""Norberto_Gonzales"":34}"
elections-2022-president,1606715000,,Bongbong Marcos,"{""Isko_Moreno"":159,""Ping_Lacson"":73,""Leni_Robredo"":1281,""Ernesto_Abella"":27,""Manny_Pacquiao"":1104,""Bongbong_Marcos"":8977,""Jose_Montemayor"":9,""Leody_de_Guzman"":17,""Faisal_Mangondato"":8,""Norberto_Gonzales"":27}"
elections-2022-president,1606716000,,Bongbong Marcos,"{""Isko_Moreno"":49,""Ping_Lacson"":40,""Leni_Robredo"":2125,""Ernesto_Abella"":16,""Manny_Pacquiao"":620,""Bongbong_Marcos"":3629,""Jose_Montemayor"":6,""Leody_de_Guzman"":10,""Faisal_Mangondato"":3,""Norberto_Gonzales"":40}"
elections-2022-president,1606717000,,Bongbong Marcos,"{""Isko_Moreno"":318,""Ping_Lacson"":391,""Leni_Robredo"":1978,""Ernesto_Abella"":47,""Manny_Pacquiao"":1698,""Bongbong_Marcos"":13216,""Jose_Montemayor"":23,""Leody_de_Guzman"":34,""Faisal_Mangondato"":27,""Norberto_Gonzales"":35}"
elections-2022-president,1606718000,,Bongbong Marcos,"{""Isko_Moreno"":64,""Ping_Lacson"":37,""Leni_Robredo"":627,""Ernesto_Abella"":4,""Manny_Pacquiao"":450,""Bongbong_Marcos"":3469,""Jose_Montemayor"":7,""Leody_de_Guzman"":6,""Faisal_Mangondato"":4,""Norberto_Gonzales"":8}"
elections-2022-president,1606719000,,Bongbong Marcos,"{""Isko_Moreno"":226,""Ping_Lacson"":116,""Leni_Robredo"":1486,""Ernesto_Abella"":22,""Manny_Pacquiao"":1253,""Bongbong_Marcos"":8684,""Jose_Montemayor"":29,""Leody_de_Guzman"":18,""Faisal_Mangondato"":7,""Norberto_Gonzales"":17}"
elections-2022-president,1606720000,,Bongbong Marcos,"{""Isko_Moreno"":64,""Ping_Lacson"":60,""Leni_Robredo"":1116,""Ernesto_Abella"":9,""Manny_Pacquiao"":725,""Bongbong_Marcos"":4038,""Jose_Montemayor"":5,""Leody_de_Guzman"":1,""Faisal_Mangondato"":6,""Norberto_Gonzales"":8}"
elections-2022-president,1606721000,,Bongbong Marcos,"{""Isko_Moreno"":81,""Ping_Lacson"":63,""Leni_Robredo"":1640,""Ernesto_Abella"":13,""Manny_Pacquiao"":728,""Bongbong_Marcos"":3606,""Jose_Montemayor"":3,""Leody_de_Guzman"":12,""Faisal_Mangondato"":2,""Norberto_Gonzales"":19}"
elections-2022-president,1606722000,,Bongbong Marcos,"{""Isko_Moreno"":146,""Ping_Lacson"":91,""Leni_Robredo"":910,""Ernesto_Abella"":17,""Manny_Pacquiao"":1004,""Bongbong_Marcos"":7333,""Jose_Montemayor"":10,""Leody_de_Guzman"":8,""Faisal_Mangondato"":5,""Norberto_Gonzales"":11}"
elections-2022-president,1606723000,,Bongbong Marcos,"{""Isko_Moreno"":58,""Ping_Lacson"":42,""Leni_Robredo"":513,""Ernesto_Abella"":20,""Manny_Pacquiao"":409,""Bongbong_Marcos"":14389,""Jose_Montemayor"":9,""Leody_de_Guzman"":6,""Faisal_Mangondato"":3,""Norberto_Gonzales"":16}"
